max_depth,min_samples_split,criterion,accuracy,precision,recall,f1_score
15,4,entropy,0.8245367277330427,0.6361313151169649,0.5076078431372549,0.5646484034199966
15,5,entropy,0.8247828685959422,0.6370618353682552,0.5074509803921569,0.5649174888675457
15,6,entropy,0.8249235205175991,0.6379992091735864,0.5061960784313726,0.5645062538266422
15,7,entropy,0.8242554238897289,0.6362556896892935,0.504313725490196,0.5626531326566327
15,8,entropy,0.8253454762825697,0.6391304347826087,0.5072941176470588,0.5656318320944468
15,9,entropy,0.8244664017722142,0.6366870923107334,0.5052549019607843,0.5634073814937904
15,10,entropy,0.8250290094588417,0.6384874282320333,0.5058823529411764,0.5645020129529144
15,11,entropy,0.8246773796546996,0.6384845463609172,0.5022745098039215,0.5622475856014048
15,12,entropy,0.8256971060867119,0.6416300439472633,0.5038431372549019,0.5644495211317107
15,13,entropy,0.8258377580083688,0.6418029517351416,0.5047843137254902,0.5651066818860303
15,14,entropy,0.8268574844403812,0.6447814807423667,0.5068235294117647,0.5675390830844897
15,15,entropy,0.8271036253032807,0.6467391304347826,0.504,0.5665167944988098
15,16,entropy,0.8272794402053518,0.646095466347114,0.5074509803921569,0.5684413986997012
15,17,entropy,0.8280881887548789,0.6497983870967742,0.5055686274509804,0.568681076312307
15,18,entropy,0.827631070009494,0.6483383685800604,0.5049411764705882,0.5677248677248677
15,19,entropy,0.8287211224023349,0.6522883758606723,0.5052549019607843,0.5694333952090516
15,20,entropy,0.828896937304406,0.6522704339051463,0.5069803921568627,0.5705207413945277
16,3,entropy,0.8217940152607335,0.6229539040451553,0.5193725490196078,0.5664670658682633
16,4,entropy,0.8206336369070643,0.6195121951219512,0.5179607843137255,0.5642033319094404
16,5,entropy,0.8216533633390766,0.6236947028669072,0.5152941176470588,0.5643360247380175
16,6,entropy,0.8220049931432188,0.6234718826405868,0.52,0.5670543961683202
16,7,entropy,0.8214775484370055,0.6231499051233397,0.5151372549019608,0.5640188922284242
16,8,entropy,0.8230598825556454,0.6266264378653592,0.5212549019607843,0.569104298681281
16,9,entropy,0.8229192306339885,0.6270639590055039,0.5182745098039215,0.5675025764342151
16,10,entropy,0.8228137416927459,0.627141225732775,0.5168627450980392,0.566686731447244
16,11,entropy,0.8230950455360596,0.6282442748091603,0.5163921568627451,0.5668532070598364
16,12,entropy,0.8232356974577165,0.6284788410217308,0.5171764705882353,0.5674210481025729
16,13,entropy,0.8239741200464151,0.6307545367717288,0.5179607843137255,0.5688199827734711
16,14,entropy,0.8242554238897289,0.6320230105465005,0.5170196078431373,0.5687661777394305
16,15,entropy,0.8249586834980133,0.6341463414634146,0.5179607843137255,0.5701951303747194
16,16,entropy,0.8256971060867119,0.6362413528055342,0.5193725490196078,0.5718974004663615
16,17,entropy,0.8253806392629839,0.6357156617222115,0.5176470588235295,0.5706380771226007
16,18,entropy,0.8261190618516826,0.6378180416345413,0.5190588235294118,0.5723428176078873
16,19,entropy,0.8260135729104399,0.6392738629709155,0.5137254901960784,0.569664289441642
16,20,entropy,0.8267871584795528,0.6409258899046878,0.5168627450980392,0.572247308093088
17,3,entropy,0.8175041316501986,0.6069301570113698,0.5275294117647059,0.5644511581067473
17,4,entropy,0.8177854354935125,0.6071492724986528,0.5301960784313725,0.5660693351197454
17,5,entropy,0.8172931537677134,0.6065425628049883,0.5264313725490196,0.5636546859254284
17,6,entropy,0.8179964133759977,0.6085067873303167,0.5273725490196078,0.5650420168067227
17,7,entropy,0.8174689686697845,0.6084249084249084,0.5210980392156863,0.5613857203210816
17,8,entropy,0.818840324905939,0.6118938700823422,0.5245490196078432,0.564864864864865
17,9,entropy,0.8189458138471817,0.6131831610044313,0.5209411764705882,0.5633109999151896
17,10,entropy,0.8193326066317381,0.6127620783956245,0.5272156862745098,0.5667790893760539
17,11,entropy,0.8190161398080101,0.6130338733431517,0.5223529411764706,0.5640721605827052
17,12,entropy,0.81834804318014,0.6111417539988968,0.5214117647058824,0.5627221940071101
17,13,entropy,0.8204226590245789,0.6172337278106509,0.523607843137255,0.5665789697021133
17,14,entropy,0.8204578220049932,0.617521763289498,0.5229803921568628,0.566332597248174
17,15,entropy,0.8212665705545202,0.6190125276344879,0.5270588235294118,0.569346776243328
17,16,entropy,0.8207039628678927,0.6178861788617886,0.5245490196078432,0.567404767964707
17,17,entropy,0.8215127114174198,0.6193714390736997,0.5286274509803922,0.5704129993229519
17,18,entropy,0.8217940152607335,0.6209961118311423,0.5261176470588236,0.5696331521739131
17,19,entropy,0.8231302085164739,0.625443014362992,0.5259607843137255,0.5714042263122019
17,20,entropy,0.8229192306339885,0.6250233426704015,0.5250196078431373,0.5706734867860187
18,3,entropy,0.8128626182355216,0.5933014354066986,0.5251764705882352,0.5571642536195707
18,4,entropy,0.8126164773726221,0.5933261955745895,0.5215686274509804,0.5551381584439437
18,5,entropy,0.8134955518829776,0.5956420789426683,0.5231372549019608,0.5570402538834139
18,6,entropy,0.8142691374520904,0.5984152710246714,0.5212549019607843,0.5571763916834339
18,7,entropy,0.8140581595696051,0.5975587865733262,0.5221960784313725,0.5573413694960656
18,8,entropy,0.8143746263933331,0.5987031700288185,0.5214117647058824,0.557390793996814
18,9,entropy,0.8153943528253454,0.6023285428415499,0.5193725490196078,0.5577830188679246
18,10,entropy,0.8152537009036886,0.6012646793134598,0.5220392156862745,0.5588581024349287
18,11,entropy,0.8154295158057597,0.6025874635568513,0.5187450980392156,0.557531821630279
18,12,entropy,0.8167657090615,0.6067498165810712,0.5189019607843137,0.5593979876553649
18,13,entropy,0.8163789162769436,0.6047991274313761,0.5218823529411765,0.5602896598181206
18,14,entropy,0.8181019023172404,0.6102347762289069,0.5218823529411765,0.5626109748879682
18,15,entropy,0.8176447835718555,0.6090225563909775,0.5209411764705882,0.5615488670950287
18,16,entropy,0.8189458138471817,0.6117389719285454,0.5264313725490196,0.5658882050417334
18,17,entropy,0.8195084215338092,0.6139867841409692,0.5247058823529411,0.5658462319208323
18,18,entropy,0.8196842364358803,0.614719411223551,0.5240784313725491,0.5657917019475021
18,19,entropy,0.8207742888287212,0.6188174042394943,0.5220392156862745,0.5663234918744151
18,20,entropy,0.8210204296916207,0.6197130613005404,0.5217254901960784,0.5665133708056549
19,3,entropy,0.8102957206652835,0.5849809226500173,0.5290980392156863,0.5556379210938144
19,4,entropy,0.8101550687436267,0.5839931153184166,0.532235294117647,0.5569142388182191
19,5,entropy,0.8097682759590703,0.5838401390095569,0.5270588235294118,0.5539983511953833
19,6,entropy,0.8096627870178277,0.5839734636871509,0.5247058823529411,0.5527555151615302
19,7,entropy,0.8107528394106684,0.5870289219982472,0.5253333333333333,0.5544701986754967
19,8,entropy,0.8112099581560533,0.5885875308207115,0.524235294117647,0.5545507342570314
19,9,entropy,0.8105770245085974,0.5869412178810278,0.5231372549019608,0.5532056067015012
19,10,entropy,0.8121593586272372,0.5913351016799293,0.5245490196078432,0.5559434746467166
19,11,entropy,0.8126164773726221,0.5928952042628775,0.523607843137255,0.5561016243231987
19,12,entropy,0.8136010408242202,0.5956537228357677,0.5245490196078432,0.5578446909667195
19,13,entropy,0.8126868033334506,0.5939404804589459,0.5196862745098039,0.5543378231406341
19,14,entropy,0.8142339744716762,0.597534833869239,0.5247058823529411,0.5587572037083438
19,15,entropy,0.8160624494532156,0.6022158684774839,0.5286274509803922,0.5630273160136998
19,16,entropy,0.8161679383944583,0.6030177833662655,0.5265882352941177,0.5622173840227768
19,17,entropy,0.8161679383944583,0.601919317575973,0.5312941176470588,0.5644059323446091
19,18,entropy,0.8178205984739266,0.6074900972272236,0.5292549019607843,0.565680274960181
19,19,entropy,0.8176799465522697,0.6086162833150784,0.5229803921568628,0.5625580021935376
19,20,entropy,0.8194380955729808,0.6138032305433186,0.5245490196078432,0.5656770701175674
20,3,entropy,0.8101199057632125,0.5827252672662481,0.5386666666666666,0.5598304532116074
20,4,entropy,0.8083969197229157,0.5793895747599451,0.5300392156862745,0.5536167772589498
20,5,entropy,0.8107176764302543,0.5857834659287444,0.5312941176470588,0.5572098379534425
20,6,entropy,0.8102957206652835,0.5844827586206897,0.5317647058823529,0.5568788501026694
20,7,entropy,0.8103308836456978,0.5845835488877392,0.5317647058823529,0.5569245933957615
20,8,entropy,0.8095572980765849,0.583376804034081,0.5262745098039215,0.553356424212436
20,9,entropy,0.8125813143922079,0.5908537645626848,0.5330196078431373,0.5604486227939964
20,10,entropy,0.8113506100777101,0.5884413309982487,0.5270588235294118,0.5560612329333886
20,11,entropy,0.8110341432539822,0.5882560394992065,0.5232941176470588,0.5538768055786153
20,12,entropy,0.8125461514117936,0.5913865546218487,0.5298823529411765,0.5589476296847853
20,13,entropy,0.8113857730581244,0.5889808132371062,0.5248627450980392,0.555076310550763
20,14,entropy,0.8134955518829776,0.5940298507462687,0.5306666666666666,0.5605633802816902
